ID,State,County,Region,BaySegment,Name,SubName,OtherName,cpntLongitude,cpntLatitude,YatesBar,AREA_AC,AREA_SQM,NOAACode,NOAAName,SiteType,DzKeyBar,SpatKeyBar,ReportRegion
TAROH0,MD,TA,TRED AVON RIVER,CHOMH1,OLD HOUSE POINT,,,-76.130003,38.713156,Y,59.43,240519,637,TRED AVON RIVER,,,,TRED AVON RIVER
TAROR0,MD,TA,TRED AVON RIVER,CHOMH1,OREM,,,-76.144297,38.724644,Y,16.32,66025,637,TRED AVON RIVER,,,,TRED AVON RIVER
TAROR1,MD,TA,TRED AVON RIVER,CHOMH1,OREM ADD 1,ADDITION 1,,-76.14545,38.726984,,14.01,56716,637,TRED AVON RIVER,,,,TRED AVON RIVER
TAROX0,MD,TA,TRED AVON RIVER,CHOMH1,OXFORD CBF MOUNDS,,,-76.17643333,38.67928333,,0.99923,4043.883144,637,TRED AVON RIVER,,,,TRED AVON RIVER
TARPP0,MD,TA,TRED AVON RIVER,CHOMH1,PECKS POINT,,"TILGHMANS,TILGHMANS POINT",-76.165297,38.703678,Y,128.44,519763,637,TRED AVON RIVER,,,,TRED AVON RIVER
TARPP1,MD,TA,TRED AVON RIVER,CHOMH1,PECKS POINT ADD 1,ADDITION 1,,-76.164929,38.707263,,9.44,38212,637,TRED AVON RIVER,,,,TRED AVON RIVER
TARSC0,MD,TA,TRED AVON RIVER,CHOMH1,STONE CHURCH,,BACK OF TOWN,-76.176058,38.686337,Y,59.04,238929,637,TRED AVON RIVER,,,,TRED AVON RIVER
TARSI0,MD,TA,TRED AVON RIVER,CHOMH1,STEWART ISLAND,,JACK POINT,-76.170024,38.699176,Y,86.47,349948,637,TRED AVON RIVER,,,,TRED AVON RIVER
TARTP0,MD,TA,TRED AVON RIVER,CHOMH1,TOWN POINT,,"FERRY BAR,FLAG POLE,TOWN BAR",-76.180266,38.695747,Y,94.29,381581,637,TRED AVON RIVER,,,,TRED AVON RIVER
TARTR0,MD,TA,TRED AVON RIVER,CHOMH1,TRIPPE,,,-76.122459,38.71381,Y,11.51,46597,637,TRED AVON RIVER,,,,TRED AVON RIVER
TARWP0,MD,TA,TRED AVON RIVER,CHOMH1,WATERMELON POINT,,,-76.119266,38.75218,Y,25.06,101396,637,TRED AVON RIVER,,,,TRED AVON RIVER
TASBH0,MD,TA,TALBOT SHORE,CB4MH,BAY HUNDRED,,"DREDGERS LINE,GILBERT HOLLOW,SHELL POINT,GILBERTS HOLLOW",-76.35674,38.730506,Y,1014.54,4105704,027,CHESAPEAKE BAY NORTH OF COVE POINT TO AREA 127,,,,MID-BAY EAST
TASCB0,MD,TA,TALBOT SHORE,CB4MH,CLAY BANK,,,-76.390397,38.611233,Y,1503.18,6083173,027,CHESAPEAKE BAY NORTH OF COVE POINT TO AREA 127,,,,MID-BAY EAST
TASPI0,MD,TA,TALBOT SHORE,CB4MH,POPLAR ISLAND,,"BIG OYSTER BAR,LOWER ROCK",-76.387933,38.779022,Y,1138.59,4607706,027,CHESAPEAKE BAY NORTH OF COVE POINT TO AREA 127,,,,MID-BAY EAST
TASPO0,MD,TA,TALBOT SHORE,CB4MH,PONE,,,-76.366367,38.698205,Y,1474.64,5967659,027,CHESAPEAKE BAY NORTH OF COVE POINT TO AREA 127,,,,MID-BAY EAST
TASST0,MD,TA,TALBOT SHORE,CB4MH,STONE,,"SHARPS ISLAND NARROWS,STONE ROCK",-76.378505,38.648614,Y,3248.68,13146957,027,CHESAPEAKE BAY NORTH OF COVE POINT TO AREA 127,,Yes,Yes,MID-BAY EAST
TRBBR0,MD,DO,TRIPPES BAY,CHOMH1,BRANNOCK,,,-76.28964,38.605965,Y,57.01,230725,137,CHOPTANK RIVER BELOW CASTLEHAVEN,,,,CHOPTANK RIVER
TRBBR1,MD,DO,TRIPPES BAY,CHOMH1,BRANNOCK ADD 1,ADDITION 1,,-76.299502,38.606057,,499.61,2021832,137,CHOPTANK RIVER BELOW CASTLEHAVEN,,,,CHOPTANK RIVER
TRBDI0,MD,DO,TRIPPES BAY,CHOMH1,DIAMOND,,DIAMOND BACK,-76.328955,38.609566,Y,781.05,3160785,027,CHESAPEAKE BAY NORTH OF COVE POINT TO AREA 127,,,,CHOPTANK RIVER
TRBDI1,MD,DO,TRIPPES BAY,CHOMH1,DIAMOND ADD 1,ADDITION 1,,-76.307938,38.609546,,466.23,1886754,137,CHOPTANK RIVER BELOW CASTLEHAVEN,,,,CHOPTANK RIVER
TRBDI2,MD,DO,TRIPPES BAY,CHOMH1,DIAMOND ADD 2,ADDITION 2,,-76.320784,38.622664,,627.21,2538220,137,CHOPTANK RIVER BELOW CASTLEHAVEN,,,,CHOPTANK RIVER
TRBDU0,MD,DO,TRIPPES BAY,CHOMH1,DUPONT,,,-76.292819,38.61475,Y,30.86,124869,137,CHOPTANK RIVER BELOW CASTLEHAVEN,,,,CHOPTANK RIVER
TRBDU1,MD,DO,TRIPPES BAY,CHOMH1,DUPONT ADD 1,ADDITION 1,,-76.290192,38.611781,,110.47,447040,137,CHOPTANK RIVER BELOW CASTLEHAVEN,,,,CHOPTANK RIVER
TRBHN0,MD,DO,TRIPPES BAY,CB4MH,HILLS POINT NORTH,,,-76.348689,38.578629,Y,207.31,838959,027,CHESAPEAKE BAY NORTH OF COVE POINT TO AREA 127,,,,CHOPTANK RIVER
TRBHP0,MD,DO,TRIPPES BAY,CHOMH1,HILLS POINT,,,-76.327391,38.582666,Y,345.73,1399128,027,CHESAPEAKE BAY NORTH OF COVE POINT TO AREA 127,,,,CHOPTANK RIVER
TRBHP1,MD,DO,TRIPPES BAY,CHOMH1,HILLS POINT ADD 1,ADDITION 1,,-76.307158,38.589622,,899.35,3639540,137,CHOPTANK RIVER BELOW CASTLEHAVEN,,,,CHOPTANK RIVER
TRBHS0,MD,DO,TRIPPES BAY,CB4MH,HILLS POINT SOUTH,,,-76.348938,38.56194,Y,1076.49,4356408,027,CHESAPEAKE BAY NORTH OF COVE POINT TO AREA 127,,,,CHOPTANK RIVER
TRBMP0,MD,DO,TRIPPES BAY,CHOMH1,MILL POINT,,,-76.295987,38.596388,Y,23.02,93154,137,CHOPTANK RIVER BELOW CASTLEHAVEN,,,,CHOPTANK RIVER
TRBMP1,MD,DO,TRIPPES BAY,CHOMH1,MILL POINT ADD 1,ADDITION 1,,-76.292122,38.600072,,121.86,493150,137,CHOPTANK RIVER BELOW CASTLEHAVEN,,,,CHOPTANK RIVER
TRBSH0,MD,TA,TRIPPES BAY,CB4MH,SHARPS,,,-76.346869,38.613655,Y,76.85,311009,027,CHESAPEAKE BAY NORTH OF COVE POINT TO AREA 127,,,,CHOPTANK RIVER
TRBSP0,MD,DO,TRIPPES BAY,CHOMH1,SPEDDEN,,,-76.310039,38.624958,Y,121.6,492078,137,CHOPTANK RIVER BELOW CASTLEHAVEN,,,,CHOPTANK RIVER
TRBSP1,MD,DO,TRIPPES BAY,CHOMH1,SPEDDEN ADD 1,ADDITION 1,,-76.300146,38.622398,,169.35,685321,137,CHOPTANK RIVER BELOW CASTLEHAVEN,,,,CHOPTANK RIVER
UAABE0,MD,AA,UPPER ANNE ARUNDEL SHORE,CB3MH,BELVEDERE,,LUMPS EAST OF CRAIGHILL CHANNEL,-76.369468,39.083616,Y,1651.32,6682670,025,CHESAPEAKE BAY NORTH OF BRIDGE AND SOUTH OF WORTON POINT,,,,UPPER BAY WEST
UAABN0,MD,AA,UPPER ANNE ARUNDEL SHORE,CB3MH,BODKIN POINT NORTH,,,-76.422851,39.147803,Y,541.19,2190117,025,CHESAPEAKE BAY NORTH OF BRIDGE AND SOUTH OF WORTON POINT,,,,UPPER BAY WEST
UAABS0,MD,AA,UPPER ANNE ARUNDEL SHORE,CB3MH,BODKIN POINT SOUTH,,,-76.410701,39.125104,Y,414.16,1676027,025,CHESAPEAKE BAY NORTH OF BRIDGE AND SOUTH OF WORTON POINT,,,,UPPER BAY WEST
UAALE0,MD,AA,UPPER ANNE ARUNDEL SHORE,CB3MH,LUMPS EAST OF CRAIGHILL CHANNEL,,"CRAIGHILL,BELVEDERE,KREG HILL",-76.376937,39.132593,Y,4983.95,20169350,025,CHESAPEAKE BAY NORTH OF BRIDGE AND SOUTH OF WORTON POINT,,,,UPPER BAY WEST
UAAMP0,MD,AA,UPPER ANNE ARUNDEL SHORE,CB3MH,MOUNTAIN POINT,,SNAKE RIP,-76.414272,39.07944,Y,1626.08,6580530,025,CHESAPEAKE BAY NORTH OF BRIDGE AND SOUTH OF WORTON POINT,,,Yes,UPPER BAY WEST
UAANF0,MD,AA,UPPER ANNE ARUNDEL SHORE,CB3MH,NINE FOOT KNOLL,,,-76.357115,39.143789,,242.24,980293,025,CHESAPEAKE BAY NORTH OF BRIDGE AND SOUTH OF WORTON POINT,,,,UPPER BAY WEST
UAAOM0,MD,AA,UPPER ANNE ARUNDEL SHORE,CB3MH,OUTER MAGOTHY,,,-76.411843,39.045819,Y,1137.45,4603100,055,MAGOTHY RIVER,,,,UPPER BAY WEST
UAASF0,MD,AA,UPPER ANNE ARUNDEL SHORE,CB3MH,SEVEN FOOT KNOLL,,,-76.412266,39.155823,,486.29,1967963,025,CHESAPEAKE BAY NORTH OF BRIDGE AND SOUTH OF WORTON POINT,,,,UPPER BAY WEST
UAASK0,MD,AA,UPPER ANNE ARUNDEL SHORE,CB3MH,SIXFOOT KNOLL,,,-76.371347,39.141407,Y,544.41,2203129,025,CHESAPEAKE BAY NORTH OF BRIDGE AND SOUTH OF WORTON POINT,,,,UPPER BAY WEST
UAASN0,MD,AA,UPPER ANNE ARUNDEL SHORE,CB3MH,SANDY POINT NORTH,,,-76.39186,39.027922,Y,488.68,1977623,025,CHESAPEAKE BAY NORTH OF BRIDGE AND SOUTH OF WORTON POINT,,,,UPPER BAY WEST
UBEDS0,MD,KE,UPPER BAY EAST,CB2OH,DEEP SHOAL,,"FLAT ROCK,HANDYS HILL",-76.230264,39.250805,Y,90.34,365589,025,CHESAPEAKE BAY NORTH OF BRIDGE AND SOUTH OF WORTON POINT,,,,UPPER BAY EAST
UBEHO0,MD,KE,UPPER BAY EAST,CB3MH,HODGES,,,-76.27045,39.182444,Y,294.99,1193769,025,CHESAPEAKE BAY NORTH OF BRIDGE AND SOUTH OF WORTON POINT,,,,UPPER BAY EAST
UBEPS0,MD,KE,UPPER BAY EAST,CB2OH,PHOENIX SHOAL,,,-76.211237,39.288725,Y,46.11,186614,025,CHESAPEAKE BAY NORTH OF BRIDGE AND SOUTH OF WORTON POINT,,,,UPPER BAY EAST
UBESP0,MD,KE,UPPER BAY EAST,CB3MH,SWAN POINT,,,-76.29469,39.134007,Y,3265.44,13214772,025,CHESAPEAKE BAY NORTH OF BRIDGE AND SOUTH OF WORTON POINT,,Yes,Yes,UPPER BAY EAST
UBETL0,MD,KE,UPPER BAY EAST,CB2OH,TOLCHESTER LUMP,,,-76.247444,39.218187,Y,39.03,157966,025,CHESAPEAKE BAY NORTH OF BRIDGE AND SOUTH OF WORTON POINT,,,,UPPER BAY EAST
UBEUS0,MD,,CHES B. - N. OF BRIDGE,,FLAT ROCK,,,-76.2263,38.26241667,,,,129,CHESAPEAKE BAY SOUTH OF COVE POINT AND EAST OF SHIP CHANNEL,,,,UPPER BAY EAST
UBWCL0,MD,KE,UPPER BAY WEST,CB2OH,COAL LUMP,,,-76.249555,39.25074,Y,213.48,863914,025,CHESAPEAKE BAY NORTH OF BRIDGE AND SOUTH OF WORTON POINT,,,,UPPER BAY WEST
UBWGL0,MD,KE,UPPER BAY WEST,CB2OH,GALES LUMPS,,,-76.296662,39.216251,Y,1918.7,7764705,025,CHESAPEAKE BAY NORTH OF BRIDGE AND SOUTH OF WORTON POINT,,,,UPPER BAY WEST
UBWMB0,MD,KE,UPPER BAY WEST,CB2OH,MITCHELLS BLUFF BUOY,,,-76.26858,39.21649,Y,94.04,380565,025,CHESAPEAKE BAY NORTH OF BRIDGE AND SOUTH OF WORTON POINT,,,,UPPER BAY WEST
UBWMI0,MD,BA,UPPER BAY WEST,CB3MH,MILLERS ISLAND,,,-76.342493,39.215451,Y,139.1,562904,025,CHESAPEAKE BAY NORTH OF BRIDGE AND SOUTH OF WORTON POINT,,,,UPPER BAY WEST
UBWMR0,MD,,UPPER BAY WEST,CB3MH,MEMORIAL REEF BALLS,,,-76.306837,39.207622,,,,025,CHESAPEAKE BAY NORTH OF BRIDGE AND SOUTH OF WORTON POINT,Sanctuary,,,UPPER BAY WEST
UBWMW0,MD,BA,UPPER BAY WEST,CB3MH,MAN O WAR SHOALS,,,-76.372264,39.183632,Y,729.04,2950313,025,CHESAPEAKE BAY NORTH OF BRIDGE AND SOUTH OF WORTON POINT,,,,UPPER BAY WEST
UBWPI0,MD,KE,UPPER BAY WEST,CB2OH,POOLES ISLAND,,,-76.252145,39.268906,,815.24,3299167,025,CHESAPEAKE BAY NORTH OF BRIDGE AND SOUTH OF WORTON POINT,,,,UPPER BAY WEST
UBWTT0,MD,KE,UPPER BAY WEST,CB3MH,TEA TABLE,,NINE MILE DRAG,-76.31768,39.214436,Y,2118.64,8573840,025,CHESAPEAKE BAY NORTH OF BRIDGE AND SOUTH OF WORTON POINT,,,,UPPER BAY WEST
UCBEN0,MD,WO,UPPER CHINCOTEAGUE BAY,,ENNIS,,,-75.238965,38.191696,Y,108.46,438911,312,CHINCOTEAGUE BAY NORTH OF BLUE POND,,,,CHINCOTEAGUE BAY
UCBHH0,MD,WO,UPPER CHINCOTEAGUE BAY,,HANDYS HAMMOCK,,,-75.238525,38.204217,Y,33.01,133583,312,CHINCOTEAGUE BAY NORTH OF BLUE POND,,,,CHINCOTEAGUE BAY
UCBLL0,MD,WO,UPPER CHINCOTEAGUE BAY,,LAMBERTSON LANDING,,,-75.247547,38.194239,Y,123.01,497797,312,CHINCOTEAGUE BAY NORTH OF BLUE POND,,,,CHINCOTEAGUE BAY
UCBNE0,MD,WO,UPPER CHINCOTEAGUE BAY,,NEWPORT,,,-75.227264,38.200105,Y,71.66,290005,312,CHINCOTEAGUE BAY NORTH OF BLUE POND,,,,CHINCOTEAGUE BAY
UCBRM0,MD,WO,UPPER CHINCOTEAGUE BAY,,ROBINS MARSH,,,-75.255557,38.15654,Y,244.63,989970,312,CHINCOTEAGUE BAY NORTH OF BLUE POND,,,,CHINCOTEAGUE BAY
UCBSA0,MD,WO,UPPER CHINCOTEAGUE BAY,,SANDY POINT,,,-75.24208,38.16663,Y,31.11,125896,312,CHINCOTEAGUE BAY NORTH OF BLUE POND,,,,CHINCOTEAGUE BAY
UCBSC0,MD,WO,UPPER CHINCOTEAGUE BAY,,SCARBORO CREEK,,,-75.264474,38.15043,Y,124.49,503784,312,CHINCOTEAGUE BAY NORTH OF BLUE POND,,,,CHINCOTEAGUE BAY
UCBSO0,MD,WO,UPPER CHINCOTEAGUE BAY,,SOUTHWEST,,,-75.259107,38.144316,Y,17.09,69171,312,CHINCOTEAGUE BAY NORTH OF BLUE POND,,,,CHINCOTEAGUE BAY
UCBSP0,MD,WO,UPPER CHINCOTEAGUE BAY,,SOUTH POINT,,,-75.217436,38.207204,Y,129.14,522629,312,CHINCOTEAGUE BAY NORTH OF BLUE POND,,,,CHINCOTEAGUE BAY
UCBTU0,MD,WO,UPPER CHINCOTEAGUE BAY,,TURPIN,,,-75.243503,38.174463,Y,19.16,77555,312,CHINCOTEAGUE BAY NORTH OF BLUE POND,,,,CHINCOTEAGUE BAY
UCHBA0,MD,KE,UPPER CHESTER RIVER,CHSMH,BAILEY,,,-76.148773,39.13184,Y,17.65,71428,231,CHESTER RIVER SOUTH OF SPANIARD POINT TO QUEENSTOWN CREEK,,,,CHESTER RIVER
UCHBB0,MD,KE,UPPER CHOPTANK RIVER,CHSMH,BLACK BUOY,,"BUDY SANDS,BUOY SANDS",-76.192336,39.011354,Y,59.88,242334,231,CHESTER RIVER SOUTH OF SPANIARD POINT TO QUEENSTOWN CREEK,,,,CHESTER RIVER
UCHBE0,MD,KE,UPPER CHESTER RIVER,CHSMH,BELTS,,,-76.206353,39.041675,Y,139.18,563239,231,CHESTER RIVER SOUTH OF SPANIARD POINT TO QUEENSTOWN CREEK,,,,CHESTER RIVER
UCHBH0,MD,KE,UPPER CHESTER RIVER,CHSMH,BOATHOUSE,,BOAT HOUSE,-76.172433,39.106679,Y,78.73,318593,231,CHESTER RIVER SOUTH OF SPANIARD POINT TO QUEENSTOWN CREEK,,,,CHESTER RIVER
UCHBL0,MD,KE,UPPER CHESTER RIVER,CHSMH,BLUFF POINT,,"BLUFF,BLUNT POINT,BRUFF HOUSE,BRUFF HOLLOWS",-76.195603,39.073885,Y,442.35,1790123,231,CHESTER RIVER SOUTH OF SPANIARD POINT TO QUEENSTOWN CREEK,,,,CHESTER RIVER
UCHBP0,MD,KE,UPPER CHESTER RIVER,CHSMH,BAY BUSH POINT,,RINGOLD POINT,-76.204212,39.058384,Y,186.72,755629,231,CHESTER RIVER SOUTH OF SPANIARD POINT TO QUEENSTOWN CREEK,,,,CHESTER RIVER
UCHBW0,MD,QA,UPPER CHESTER RIVER,CHSMH,BOOKER WHARF,,,-76.071216,39.136812,Y,9.02,36516,331,CHESTER RIVER NORTH OF SPANIARD POINT,,,,CHESTER RIVER
UCHCB0,MD,KE,UPPER CHESTER RIVER,CHSMH,COMMEGYS BIGHT,,,-76.13007,39.107123,Y,171.85,695439,331,CHESTER RIVER NORTH OF SPANIARD POINT,,,,CHESTER RIVER
UCHCI0,MD,QA,UPPER CHESTER RIVER,CHSMH,CARPENTER ISLAND,,DICKS HOLE,-76.176861,39.014696,Y,324.04,1311362,231,CHESTER RIVER SOUTH OF SPANIARD POINT TO QUEENSTOWN CREEK,,,,CHESTER RIVER
UCHCL0,MD,KE,UPPER CHESTER RIVER,CHSMH,CLIFF,,THE CLIFF,-76.14726,39.103076,Y,115.18,466133,231,CHESTER RIVER SOUTH OF SPANIARD POINT TO QUEENSTOWN CREEK,,,,CHESTER RIVER
UCHCM0,MD,KE,UPPER CHESTER RIVER,CHSMH,CHESTER RIVER MIDDLEGROUND,,MIDDLE GROUND,-76.185421,39.074655,Y,238.63,965707,231,CHESTER RIVER SOUTH OF SPANIARD POINT TO QUEENSTOWN CREEK,,,,CHESTER RIVER
UCHDC0,MD,KE,UPPER CHESTER RIVER,CHSMH,DAVIS CREEK,,"CLARK POINT,ORCHARD POINT",-76.169588,39.119258,Y,61.19,247632,231,CHESTER RIVER SOUTH OF SPANIARD POINT TO QUEENSTOWN CREEK,,,,CHESTER RIVER
UCHDP0,MD,KE,UPPER CHESTER RIVER,CHSMH,DEEP POINT,,,-76.111818,39.11449,Y,19.37,78378,331,CHESTER RIVER NORTH OF SPANIARD POINT,,,,CHESTER RIVER
UCHDR0,MD,KE,UPPER CHESTER RIVER,CHSMH,DRUM POINT,,,-76.169187,39.111658,Y,45.21,182939,231,CHESTER RIVER SOUTH OF SPANIARD POINT TO QUEENSTOWN CREEK,,,,CHESTER RIVER
UCHDU0,MD,KE,UPPER CHESTER RIVER,CHSMH,DURDIN,,,-76.1956,39.025055,Y,304.58,1232605,231,CHESTER RIVER SOUTH OF SPANIARD POINT TO QUEENSTOWN CREEK,,,,CHESTER RIVER
UCHEB0,MD,KE,UPPER CHESTER RIVER,CHSMH,EBB POINT,,,-76.15808,39.098155,Y,117.48,475409,231,CHESTER RIVER SOUTH OF SPANIARD POINT TO QUEENSTOWN CREEK,,,,CHESTER RIVER
UCHEC0,MD,QA,UPPER CHESTER RIVER,CHSMH,EARLE COVE,,,-76.13443,39.07599,Y,9.47,38329,231,CHESTER RIVER SOUTH OF SPANIARD POINT TO QUEENSTOWN CREEK,,,,CHESTER RIVER
UCHEH0,MD,QA,UPPER CHESTER RIVER,CHSMH,EMORY HOLLOW,,,-76.127799,39.102761,Y,176.71,715114,331,CHESTER RIVER NORTH OF SPANIARD POINT,,,,CHESTER RIVER
UCHEP0,MD,KE,UPPER CHESTER RIVER,CHSMH,EAGLE POINT,,,-76.17262,39.132881,Y,25.74,104153,231,CHESTER RIVER SOUTH OF SPANIARD POINT TO QUEENSTOWN CREEK,,,,CHESTER RIVER
UCHEW0,MD,QA,UPPER CHESTER RIVER,CHSMH,EMORY WHARF,,,-76.129283,39.079829,Y,32.01,129560,231,CHESTER RIVER SOUTH OF SPANIARD POINT TO QUEENSTOWN CREEK,,,,CHESTER RIVER
UCHHA0,MD,KE,UPPER CHESTER RIVER,CHSMH,HADDAWAY,,,-76.094108,39.130164,Y,6.68,27026,331,CHESTER RIVER NORTH OF SPANIARD POINT,,,,CHESTER RIVER
UCHHC0,MD,KE,UPPER CHESTER RIVER,CHSMH,HAIL CREEK,,,-76.205136,39.009494,Y,26.39,106794,131,CHESTER RIVER BELOW QUEENSTOWN CREEK,,,,CHESTER RIVER
UCHHD0,MD,QA,UPPER CHESTER RIVER,CHSMH,HELLS DELIGHT,,"BACK WOODS,DELIGHTS",-76.185736,39.059826,Y,394.72,1597390,231,CHESTER RIVER SOUTH OF SPANIARD POINT TO QUEENSTOWN CREEK,,,,CHESTER RIVER
UCHHL0,MD,QA,UPPER CHESTER RIVER,CHSMH,HOLTON POINT,,,-76.151994,39.084723,Y,150.12,607521,231,CHESTER RIVER SOUTH OF SPANIARD POINT TO QUEENSTOWN CREEK,,,,CHESTER RIVER
UCHHO0,MD,QA,UPPER CHESTER RIVER,CHSMH,HOLLYDAY,,,-76.087259,39.130543,Y,43.84,177416,331,CHESTER RIVER NORTH OF SPANIARD POINT,,,,CHESTER RIVER
UCHHP0,MD,KE,UPPER CHESTER RIVER,CHSMH,HAIL POINT,,HELLS POINT,-76.1974,39.005851,Y,115.17,466066,131,CHESTER RIVER BELOW QUEENSTOWN CREEK,,,,CHESTER RIVER
UCHHR0,MD,QA,UPPER CHESTER RIVER,CHSMH,HORSE RACE,,,-76.18493,39.028644,Y,519.47,2102206,231,CHESTER RIVER SOUTH OF SPANIARD POINT TO QUEENSTOWN CREEK,,,,CHESTER RIVER
UCHHU0,MD,KE,UPPER CHESTER RIVER,CHSMH,HUDSON,,HARRIS,-76.177569,39.096737,Y,114.57,463657,231,CHESTER RIVER SOUTH OF SPANIARD POINT TO QUEENSTOWN CREEK,,,,CHESTER RIVER
UCHIP0,MD,KE,UPPER CHESTER RIVER,CHSMH,ISLAND POINT,,,-76.168332,39.127148,Y,17.29,69985,231,CHESTER RIVER SOUTH OF SPANIARD POINT TO QUEENSTOWN CREEK,,,,CHESTER RIVER
UCHKC0,MD,KE,UPPER CHESTER RIVER,CHSMH,KINGS CREEK,,,-76.153103,39.126897,Y,15.2,61510,231,CHESTER RIVER SOUTH OF SPANIARD POINT TO QUEENSTOWN CREEK,,,,CHESTER RIVER
UCHLI0,MD,KE,UPPER CHESTER RIVER,CHSMH,LIMEKILN,,,-76.200815,39.089562,Y,93.49,378331,231,CHESTER RIVER SOUTH OF SPANIARD POINT TO QUEENSTOWN CREEK,,,,CHESTER RIVER
UCHMC0,MD,QA,UPPER CHESTER RIVER,CHSMH,MUMMYS COVE,,,-76.106007,39.115586,Y,25.47,103058,331,CHESTER RIVER NORTH OF SPANIARD POINT,,,,CHESTER RIVER
UCHMP0,MD,KE,UPPER CHESTER RIVER,CHSMH,MELTON POINT,,,-76.077047,39.140586,Y,8.05,32597,331,CHESTER RIVER NORTH OF SPANIARD POINT,,,,CHESTER RIVER
UCHNI0,MD,KE,UPPER CHESTER RIVER,CHSMH,NICHOLS,,,-76.178866,39.087525,Y,57.86,234146,231,CHESTER RIVER SOUTH OF SPANIARD POINT TO QUEENSTOWN CREEK,,,,CHESTER RIVER
UCHNO0,MD,QA,UPPER CHESTER RIVER,CHSMH,NORTHWEST,,,-76.077929,39.144451,Y,40.56,164156,331,CHESTER RIVER NORTH OF SPANIARD POINT,,,,CHESTER RIVER
UCHOF0,MD,QA,UPPER CHESTER RIVER,CHSMH,OLD FIELD,,BUTCHERS LANE,-76.168841,39.078944,Y,651.45,2636317,231,CHESTER RIVER SOUTH OF SPANIARD POINT TO QUEENSTOWN CREEK,,Yes,,CHESTER RIVER
UCHPH0,MD,KE,UPPER CHESTER RIVER,CHSMH,PHILIPS,,PHIL HILL,-76.144265,39.139723,Y,25.91,104850,231,CHESTER RIVER SOUTH OF SPANIARD POINT TO QUEENSTOWN CREEK,,,,CHESTER RIVER
UCHPI0,MD,QA,UPPER CHESTER RIVER,CHSMH,PINEY POINT,,"PINEY NARROWS,PINEY POINT HOLLOW,POPLAR FLATS,POPFLATS",-76.194054,39.044201,Y,497,2011284,231,CHESTER RIVER SOUTH OF SPANIARD POINT TO QUEENSTOWN CREEK,,,,CHESTER RIVER
UCHPO0,MD,QA,UPPER CHESTER RIVER,CHSMH,POPLAR,,COOPER FLATS,-76.178654,38.999623,Y,72.37,292870,131,CHESTER RIVER BELOW QUEENSTOWN CREEK,,,,CHESTER RIVER
UCHPP0,MD,QA,UPPER CHESTER RIVER,CHSMH,POSSUM POINT,,,-76.11346,39.081173,Y,12.72,51484,231,CHESTER RIVER SOUTH OF SPANIARD POINT TO QUEENSTOWN CREEK,,,,CHESTER RIVER
UCHRC0,MD,QA,UPPER CHESTER RIVER,CHSMH,ROBINS COVE,,"LUMPS,ROBBINS",-76.160155,39.074107,Y,24.22,98035,231,CHESTER RIVER SOUTH OF SPANIARD POINT TO QUEENSTOWN CREEK,,,,CHESTER RIVER
UCHRE0,MD,QA,UPPER CHESTER RIVER,CHSMH,REEDS,,,-76.16173,39.059627,Y,10.24,41424,231,CHESTER RIVER SOUTH OF SPANIARD POINT TO QUEENSTOWN CREEK,,,,CHESTER RIVER
UCHSC0,MD,KE,UPPER CHESTER RIVER,CHSMH,SHIPPEN CREEK,,,-76.102816,39.122403,Y,10.38,42019,331,CHESTER RIVER NORTH OF SPANIARD POINT,,,,CHESTER RIVER
UCHSE0,MD,QA,UPPER CHESTER RIVER,CHSMH,SHEEP,,,-76.115807,39.10769,Y,28.99,117301,331,CHESTER RIVER NORTH OF SPANIARD POINT,,,,CHESTER RIVER
UCHSH0,MD,QA,UPPER CHESTER RIVER,CHSMH,SHIP POINT,,,-76.120819,39.080604,Y,7.08,28644,231,CHESTER RIVER SOUTH OF SPANIARD POINT TO QUEENSTOWN CREEK,,,,CHESTER RIVER
UCHSP0,MD,QA,UPPER CHESTER RIVER,CHSMH,SPANIARD POINT,,,-76.147722,39.095705,Y,165.98,671697,231,CHESTER RIVER SOUTH OF SPANIARD POINT TO QUEENSTOWN CREEK,,,,CHESTER RIVER
UCHST0,MD,KE,UPPER CHESTER RIVER,CHSMH,SAND THISTLE,,,-76.177569,39.102326,Y,65.3,264241,231,CHESTER RIVER SOUTH OF SPANIARD POINT TO QUEENSTOWN CREEK,,,,CHESTER RIVER
UCHTP0,MD,QA,UPPER CHESTER RIVER,CHSMH,TOWN POINT,,TOWN,-76.136005,39.081653,Y,88.55,358335,231,CHESTER RIVER SOUTH OF SPANIARD POINT TO QUEENSTOWN CREEK,,,,CHESTER RIVER
UCHWA0,MD,KE,UPPER CHESTER RIVER,CHSMH,WARE,,,-76.149594,39.150471,Y,7.61,30784,231,CHESTER RIVER SOUTH OF SPANIARD POINT TO QUEENSTOWN CREEK,,,,CHESTER RIVER
UCHWB0,MD,KE,UPPER CHESTER RIVER,CHSMH,WILLOW BOTTOM,,"SHORES HILL,WINTER BOTTOM",-76.188039,39.087472,Y,182.06,736767,231,CHESTER RIVER SOUTH OF SPANIARD POINT TO QUEENSTOWN CREEK,,,,CHESTER RIVER
UCHWP0,MD,KE,UPPER CHESTER RIVER,CHSMH,WILSON POINT,,,-76.179543,39.144906,Y,12.14,49125,231,CHESTER RIVER SOUTH OF SPANIARD POINT TO QUEENSTOWN CREEK,,,,CHESTER RIVER
